timestamp,pid,stat,cpu_percent,mem_percent,rss_kb,vsz_kb,nlwp,command
2026-06-04 06:22:16,39,SNl,0.5,0.8,66628,170896,3,agent-leak-app-
2026-06-04 06:22:17,39,SNl,0.6,1.1,92244,236432,3,agent-leak-app-
2026-06-04 06:22:19,39,SNl,0.6,1.1,92244,236432,3,agent-leak-app-
2026-06-04 06:22:20,39,SNl,0.6,1.1,92244,236432,3,agent-leak-app-
2026-06-04 06:22:21,39,SNl,0.6,1.4,117832,236432,3,agent-leak-app-
2026-06-04 06:22:22,39,SNl,0.6,1.4,117832,236432,3,agent-leak-app-
2026-06-04 06:22:23,39,SNl,0.6,1.7,143448,301968,3,agent-leak-app-
2026-06-04 06:22:25,39,SNl,0.6,1.7,143448,301968,3,agent-leak-app-
2026-06-04 06:22:26,39,SNl,0.5,1.7,143448,301968,3,agent-leak-app-
2026-06-04 06:22:27,39,SNl,0.6,2.0,169036,301968,3,agent-leak-app-
2026-06-04 06:22:28,39,SNl,0.6,2.0,169036,301968,3,agent-leak-app-
2026-06-04 06:22:30,39,SNl,0.6,2.3,194652,367504,3,agent-leak-app-
2026-06-04 06:22:31,39,SNl,0.6,2.3,194652,367504,3,agent-leak-app-
2026-06-04 06:22:32,39,SNl,0.6,2.3,194652,367504,3,agent-leak-app-
2026-06-04 06:22:33,39,SNl,0.6,2.6,220240,367504,3,agent-leak-app-
2026-06-04 06:22:35,39,SNl,0.5,2.6,220240,367504,3,agent-leak-app-
2026-06-04 06:22:36,39,SNl,0.6,3.0,245856,433040,3,agent-leak-app-
2026-06-04 06:22:37,39,SNl,0.6,3.0,245856,433040,3,agent-leak-app-
2026-06-04 06:22:38,39,SNl,0.6,3.3,271444,433040,3,agent-leak-app-
2026-06-04 06:22:39,39,SNl,0.6,3.3,271444,433040,3,agent-leak-app-
2026-06-04 06:22:41,39,SNl,0.6,3.3,271444,433040,3,agent-leak-app-
2026-06-04 06:22:42,39,SNl,0.6,3.6,297060,498576,3,agent-leak-app-
2026-06-04 06:22:43,39,SNl,0.6,3.6,297060,498576,3,agent-leak-app-
2026-06-04 06:22:44,39,SNl,0.6,3.9,322648,498576,3,agent-leak-app-
2026-06-04 06:22:46,39,SNl,0.6,3.9,322648,498576,3,agent-leak-app-
2026-06-04 06:22:47,39,SNl,0.6,3.9,322648,498576,3,agent-leak-app-
2026-06-04 06:22:48,39,SNl,0.6,4.2,348264,564112,3,agent-leak-app-
2026-06-04 06:22:49,39,SNl,0.6,4.2,348264,564112,3,agent-leak-app-
2026-06-04 06:22:50,39,SNl,0.6,4.5,371008,564112,3,agent-leak-app-
2026-06-04 06:22:52,39,SNl,0.6,4.5,371008,564112,3,agent-leak-app-
2026-06-04 06:22:53,39,SNl,0.6,4.5,371008,564112,3,agent-leak-app-
2026-06-04 06:22:54,39,SNl,0.5,4.8,396624,629648,3,agent-leak-app-
2026-06-04 06:22:55,39,SNl,0.5,4.8,396624,629648,3,agent-leak-app-
2026-06-04 06:22:57,39,SNl,0.6,5.1,422212,629648,3,agent-leak-app-
2026-06-04 06:22:58,39,SNl,0.5,5.1,422212,629648,3,agent-leak-app-
2026-06-04 06:22:59,39,SNl,0.5,5.1,422212,629648,3,agent-leak-app-
2026-06-04 06:23:00,39,SNl,0.5,5.4,447828,695184,3,agent-leak-app-
2026-06-04 06:23:01,39,SNl,0.5,5.4,447828,695184,3,agent-leak-app-
2026-06-04 06:23:03,39,SNl,0.5,5.7,473416,695184,3,agent-leak-app-
2026-06-04 06:23:04,39,SNl,0.5,5.7,473416,695184,3,agent-leak-app-
2026-06-04 06:23:05,39,SNl,0.5,5.7,473416,695184,3,agent-leak-app-
2026-06-04 06:23:06,39,SNl,0.5,6.0,499032,760720,3,agent-leak-app-
2026-06-04 06:23:08,39,SNl,0.5,6.0,499032,760720,3,agent-leak-app-
2026-06-04 06:23:09,39,SNl,0.5,6.4,524620,760720,3,agent-leak-app-
2026-06-04 06:23:10,39,SNl,0.5,6.4,524620,760720,3,agent-leak-app-
2026-06-04 06:23:11,39,SNl,0.5,6.4,524620,760720,3,agent-leak-app-
2026-06-04 06:23:12,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:14,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:15,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:16,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:17,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:18,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:20,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:21,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:22,39,SNl,0.5,0.7,63784,170896,3,agent-leak-app-
2026-06-04 06:23:23,39,SNl,0.5,1.0,89400,236432,3,agent-leak-app-
2026-06-04 06:23:25,39,SNl,0.5,1.0,89400,236432,3,agent-leak-app-
2026-06-04 06:23:26,39,SNl,0.5,1.4,114988,236432,3,agent-leak-app-
2026-06-04 06:23:27,39,SNl,0.5,1.4,114988,236432,3,agent-leak-app-
2026-06-04 06:23:28,39,SNl,0.5,1.4,114988,236432,3,agent-leak-app-
2026-06-04 06:23:29,39,SNl,0.5,1.7,140604,301968,3,agent-leak-app-
2026-06-04 06:23:31,39,SNl,0.5,1.7,140604,301968,3,agent-leak-app-
2026-06-04 06:23:32,39,SNl,0.5,2.0,166192,301968,3,agent-leak-app-
2026-06-04 06:23:33,39,SNl,0.5,2.0,166192,301968,3,agent-leak-app-
2026-06-04 06:23:34,39,SNl,0.5,2.0,166192,301968,3,agent-leak-app-
2026-06-04 06:23:36,39,SNl,0.5,2.3,191504,367504,3,agent-leak-app-
2026-06-04 06:23:37,39,SNl,0.5,2.3,191504,367504,3,agent-leak-app-
2026-06-04 06:23:38,39,SNl,0.5,2.6,217092,367504,3,agent-leak-app-
2026-06-04 06:23:39,39,SNl,0.5,2.6,217092,367504,3,agent-leak-app-
2026-06-04 06:23:40,39,SNl,0.5,2.6,217092,367504,3,agent-leak-app-
2026-06-04 06:23:42,39,SNl,0.5,2.9,242708,433040,3,agent-leak-app-
